"","X","LRR","var.LRR","scale","col","ID.study","ID.case","system","pr.st"
"177",-0.496976637127444,0.847297860387204,0.0481859410595719,1.39513211795134,"darkgreen","EEC044",177,"terrestrial",-0.512345755874782
"178",1.16866512275821,-0.384845820905429,0.0592296548119161,1.38320897975298,"darkgreen","EEC048",178,"terrestrial",1.19297932437353
"179",1.05871526212336,1.07728446602729,0.047320782747867,1.39617895480357,"darkgreen","EEC049",179,"terrestrial",1.0804099475567
"181",-1.23405747887153,0.460053298392568,0.0145419604827511,1.46435390748359,"darkgreen","EEC051",181,"terrestrial",-1.26698728556543
"182",1.06776474266018,-0.416160397224912,0.00471036352367397,1.52948744662081,"darkgreen","EEC053",182,"terrestrial",1.08967502873701
"185",1.40744107027557,1.97995599046503,0.0751185731434836,1.36947788759027,"darkgreen","EEC058",185,"terrestrial",1.43744402360716
"186",1.40744107027557,2.17904225825303,0.136709319573966,1.33488001780854,"darkgreen","EEC058",186,"terrestrial",1.43744402360716
"187",1.27073498920577,0.236975437442523,0.0164410595027144,1.45726181931528,"darkgreen","EEC059",187,"terrestrial",1.2974809689544
"188",1.27073498920577,0.241540406168716,0.00866613331174803,1.49426159533877,"darkgreen","EEC060",188,"terrestrial",1.2974809689544
"190",0.655213598745931,0.763355572379238,0.0114022894161262,1.47840733180442,"darkgreen","EEC069",190,"terrestrial",0.667295001083051
"191",1.84711320691554,1.2274480607473,0.00313905683349106,1.55293692748639,"darkgreen","EEC070",191,"terrestrial",1.88759119195744
"197",1.20256676751529,0.680131812447875,0.00975715310960938,1.48741019299674,"darkgreen","EEC078",197,"terrestrial",1.22768866371544
"198",1.80552947652269,0.0721466627971786,0.0286109705213116,1.42525136512677,"darkgreen","EEC087",198,"terrestrial",1.84501674403168
"199",1.80552947652269,-0.130937357447476,0.0411512517170021,1.40425050747103,"darkgreen","EEC088",199,"terrestrial",1.84501674403168
"207",0.934839252054624,1.83258146374831,0.0474083333333333,1.39607215236231,"darkblue","ETB015",207,"freshwater",0.953582635766796
"208",0.934839252054624,1.25276296849537,44.9659863945578,1,"darkblue","ETB015",208,"freshwater",0.953582635766796
"211",-0.174530502954218,-0.15541410387403,1.97006696874986,1.18072567468828,"darkblue","ETB021",211,"freshwater",-0.182217457655083
"212",-0.174530502954218,-1.58923520511658,0.148105476884631,1.33025372300592,"darkblue","ETB021",212,"freshwater",-0.182217457655083
"213",0.960135128058489,-0.635988766719997,0.00141060418357612,1.59915517848607,"darkblue","ETB024",213,"freshwater",0.979481176986851
"214",0.960135128058489,-0.470003629245736,0.0216666666666667,1.44131501043409,"darkblue","ETB024",214,"freshwater",0.979481176986851
"215",0.960135128058489,1.77833644889591,0.0768038044801558,1.36819596713354,"darkblue","ETB025",215,"freshwater",0.979481176986851
"216",0.960135128058489,1.58240924004618,1.47631311551747,1.19739626409363,"darkblue","ETB025",216,"freshwater",0.979481176986851
"221",0.21430455250143,1.68527598882561,0.0491859963790735,1.39394522658646,"darkblue","ETB029",221,"freshwater",0.215881454198438
"222",0.21430455250143,2.65803978052755,1.83260424539189,1.18490485328987,"darkblue","ETB029",222,"freshwater",0.215881454198438
"227",-0.266176330581391,0.40234498082359,0.0175234497836347,1.45357789149836,"darkblue","HLH020",227,"freshwater",-0.276046714411626
"228",-0.266176330581391,0.838157028814684,0.00635919636855802,1.51214561677002,"darkblue","HLH020",228,"freshwater",-0.276046714411626
"245",-1.25803818670889,3.09751496776313,18.3839962598393,1.05167968080743,"darkblue","HLH039",245,"freshwater",-1.29153932520688
"246",-1.25803818670889,0.393904285575523,0.0599685033462267,1.38249267650581,"darkblue","HLH039",246,"freshwater",-1.29153932520688
"253",-0.896872820423624,-0.192499256388943,0.0941090837253809,1.35645510345915,"darkblue","HLH049",253,"freshwater",-0.921769322991261
"254",-0.896872820423624,0.0424730582645967,0.0141090426064123,1.46610014867865,"darkblue","HLH049",254,"freshwater",-0.921769322991261
"255",-1.31263696315192,0.436329708008404,0.303473441206144,1.28880431460842,"darkblue","HLH050",255,"freshwater",-1.34743889800911
"256",-1.31263696315192,-0.699144218531641,0.0761129421739838,1.36871805655009,"darkblue","HLH050",256,"freshwater",-1.34743889800911
"257",-1.54672072281611,0.454878268235425,0.0850754466522848,1.3622860084763,"darkblue","HLH051",257,"freshwater",-1.58709961968888
"258",-1.54672072281611,-0.444638238085824,0.0672717742915633,1.37585255698067,"darkblue","HLH051",258,"freshwater",-1.58709961968888
"269",-4.10206053241944,-0.54855930540774,0.0466135906588319,1.39704896940793,"darkblue","HLH057",269,"freshwater",-4.20331948810325
"270",-4.10206053241944,0.416798760013974,0.0185892152110774,1.45016648314142,"darkblue","HLH057",270,"freshwater",-4.20331948810325
"271",-2.0105307233584,0.509615767975847,0.0323183105739644,1.41821126749929,"darkblue","HLH058",271,"freshwater",-2.06195972793272
"272",-2.0105307233584,0.761533989875067,0.0420221364507172,1.40304047327774,"darkblue","HLH058",272,"freshwater",-2.06195972793272
"273",-1.26779499022088,0.441175381107663,0.0855966145816434,1.36193313250561,"darkblue","HLH059",273,"freshwater",-1.30152858107975
"274",-1.26779499022088,0.19971354083601,0.0924582528294911,1.35747765168102,"darkblue","HLH059",274,"freshwater",-1.30152858107975
"275",-1.05332362607877,0.200445108183734,0.020627607976919,1.4441545725964,"darkcyan","HLH060",275,"marine",-1.08194751324454
"276",-1.05332362607877,0.115569117584291,0.0411817742114726,1.40420766727464,"darkcyan","HLH060",276,"marine",-1.08194751324454
"277",-1.05332362607877,0.295932675314662,0.26016359791095,1.29770143598055,"darkcyan","HLH061",277,"marine",-1.08194751324454
"278",-1.05332362607877,0.974729658423011,0.0485529530515895,1.3946937016371,"darkcyan","HLH061",278,"marine",-1.08194751324454
"279",-1.14863639205868,0.0980668323797024,0.0148745051499901,1.46304748548645,"darkcyan","HLH062",279,"marine",-1.17953107185113
"280",-1.14863639205868,0.994350911536241,0.036916481308348,1.41052516898217,"darkcyan","HLH062",280,"marine",-1.17953107185113
"281",-1.06402200747273,0.746032834363852,0.106917620144327,1.34908217572809,"darkcyan","HLH063",281,"marine",-1.09290077975633
"282",-1.06402200747273,-0.648104235907862,0.136048692851851,1.33515990624453,"darkcyan","HLH063",282,"marine",-1.09290077975633
"283",-0.527080513080318,0.658791696436693,0.0112146251079135,1.47936621074187,"darkcyan","HLH064",283,"marine",-0.54316684592637
"284",-0.527080513080318,1.18135241524145,0.0552735928517087,1.38720312321608,"darkcyan","HLH064",284,"marine",-0.54316684592637
"285",-0.67144401242096,0.11879569397077,0.0149199798211315,1.46287110947872,"darkcyan","HLH092",285,"marine",-0.690969754106883
"286",-0.67144401242096,0.156079320733664,0.0199781635687641,1.44600297590381,"darkcyan","HLH092",286,"marine",-0.690969754106883
